,x0,x1,x2,y,Modes
0,0.7701498835938181,0.2943915644910217,0.2343376008398957,1,0.0
1,0.6257201697273829,-0.7234108739427496,-0.5198519454339283,1,0.0
2,1.2527374893131171,0.022273362222936258,0.5114236756868308,1,0.0
3,1.0577175475495446,-0.17688859059792503,1.3107944353113394,1,0.0
4,-0.7642064409386182,-1.9791953703169787,0.4009903465662819,1,0.0
5,-0.6643909670633532,-0.1357020755906565,0.2636432592557532,1,0.0
6,1.0363511078226304,-0.992552728611346,0.394439783881162,1,0.0
7,-0.7844203938356377,0.6903890635101344,-0.41640981474817096,1,0.0
8,-1.9156750757792491,-0.9252098343937869,0.6004938234861175,1,0.0
9,0.09981082174894447,0.3338392021163068,-0.030730918300658557,1,0.0
10,-0.16571248110855377,0.4728030063997661,-0.3414728150870746,1,0.0
11,-0.10770918863923697,0.3445067234497829,0.9479431555469798,1,0.0
12,-2.403192384256452,0.6179649977537564,0.42133471187773036,1,0.0
13,0.40013043893851613,0.2038574946371124,0.1838633011656515,1,0.0
14,0.4299391269265349,0.4627670123273984,1.1149840362497971,1,0.0
15,-1.6939007585092167,-0.5868563758574378,0.009287757648047769,1,0.0
16,0.37645616779885416,-0.7746640944372402,0.5694262164972094,1,0.0
17,1.947653284274986,-0.7410236468405652,0.20670986054727292,1,0.0
18,-0.8299805623348321,0.5970255541622751,1.3059615109615212,1,0.0
19,1.0879910720935777,-0.234915268632175,0.2663040931759322,1,0.0
20,0.3108894027718756,0.5313701126356374,0.4816844048851273,1,0.0
21,0.3884800137185852,-0.6515153484968685,0.4941772618690036,1,0.0
22,-0.4026626185554976,-0.47854332219404266,-0.07312779175541458,1,0.0
23,-0.31662296174269244,0.10212589322928271,1.0777608975288968,1,0.0
24,1.238826614077734,0.6636368805973494,-0.6982846219907132,1,0.0
25,-0.15603704221106054,0.7234054580314468,0.29359181157809755,1,0.0
26,0.8767769065286735,0.2819762464264596,0.17341340123968174,1,0.0
27,1.103797147990935,0.5851978499709688,-1.8184542905218084,1,0.0
28,-0.36183511533670903,-0.1725252503933042,-0.864144783673059,1,0.0
29,0.09170513962045337,-0.1294742093140396,0.18779566617150445,1,0.0
30,0.20696549805030479,-0.8284655635229365,1.9967751941796148,1,0.0
31,0.5157755433156163,-0.5769226463145353,1.701546803950047,1,0.0
32,-0.02519451835016632,0.4339887127958545,0.11081442801918262,1,0.0
33,0.05023243866141044,0.41227785249823395,0.019189157852000902,1,0.0
34,1.0248485876523865,-0.7245651513372564,0.5541532190456596,1,0.0
35,1.152077723160309,0.37087822443652535,-0.7452553666399099,1,0.0
36,1.8188653656385165,-1.004056492289362,-0.9320588631694776,1,0.0
37,1.7890645334784792,-0.935580676016374,-0.4953653833265822,1,0.0
38,-0.28117845498441807,-0.6030678595858465,-0.28179227568664894,1,0.0
39,1.7521524377732112,-0.9675977744871967,0.033514626678595866,1,0.0
40,-0.24869069671994712,0.4516372216977173,0.9021755955653449,1,0.0
41,0.4480516538662544,-1.1694072241140006,2.0531976084258443,1,0.0
42,1.9400819602513506,-0.5068583269756335,-0.3559715276318177,1,0.0
43,-0.20919564589569964,-0.12233047515322938,-0.9781166301262992,1,0.0
44,0.2603089003551564,-0.47856398712693043,0.6431227316617104,1,0.0
45,-0.7140191189679971,-0.12884945377103504,-1.191329857195089,1,0.0
46,0.13106266190662835,0.6191537159857454,-0.3522990945792211,1,0.0
47,0.45063992404344455,0.429825075983575,0.6018016036963653,1,0.0
48,0.0009482154306322107,-0.06129668077085277,0.4872824375003694,1,0.0
49,-1.1449657141174738,-0.6160258584591805,0.0034804304515997863,1,0.0
50,-0.10580041978455651,-0.11243445030731643,-0.5350873862254415,1,0.0
51,-1.3326621266034213,-0.14890768993609022,0.48259773340882217,1,0.0
52,0.37759744591329636,-0.23166489434408719,0.01218311520137051,1,0.0
53,0.28221644720363537,0.025554020459268956,0.329904577007991,1,0.0
54,1.2884435297672394,0.6615194213580348,0.48026852685552307,1,0.0
55,-1.4828674966089703,1.0926672255207377,0.35270281483090143,1,0.0
56,-1.1333962665891877,0.25354752978844614,-0.055335845735868215,1,0.0
57,-0.16821028369036414,0.3221328487921486,-0.4188540513407883,1,0.0
58,0.01904983407349669,-0.5629326620133602,0.25347362322972683,1,0.0
59,1.7695516519155168,0.021397023925261296,-0.6042842498264099,1,0.0
60,-0.7003123508381367,-0.9075429355752318,-0.9027971118515717,1,0.0
61,-0.6361416736388442,0.6328742664922437,0.9622390427266697,1,0.0
62,-0.08550567960811316,-0.6308022188303477,0.34409352513591196,1,0.0
63,-0.07555474328542748,0.021331201011910345,0.8334021955196069,1,0.0
64,-1.0010349729610237,-0.0012237455568587907,-1.1290146057876533,1,0.0
65,0.3661242562030742,0.5534422073639212,0.48622169932557124,1,0.0
66,-0.15589280772837305,0.7489292216403323,0.018434658837023814,1,0.0
67,0.9196153366351831,0.6217296421642219,1.14267840613944,1,0.0
68,-0.15761086667665636,-0.13462435971041317,0.8201103482033735,1,0.0
69,-0.8370201073916793,0.6565979125619256,-0.7222749421475326,1,0.0
70,0.503913652445586,0.25731036412082203,-0.3917946529412388,1,0.0
71,1.0239760378387466,-1.4177174431519008,-1.4294527656414457,1,0.0
72,-0.9024917879421294,-0.6436657701945976,-0.29387731497771713,1,0.0
73,-0.4995273937838905,-0.9788421087706178,0.22204057976356084,1,0.0
74,-0.2530054101129099,0.4879989908016384,0.6239400850978928,1,0.0
75,-2.7783716260280467,1.055760940156346,-0.3786891493310169,1,0.0
76,1.0535271985710766,0.2624838596546748,-1.333159588809363,1,0.0
77,0.9031921791301883,0.11901687550751217,-0.9161982345808372,1,0.0
78,0.6009399560937041,2.099072840941826,-1.0823652309812777,1,0.0
79,1.573921019706342,0.13812750772737506,0.8718311770630652,1,0.0
80,0.8700275359081348,0.10571762251348311,-0.00783195966560818,1,0.0
81,-0.4637701119833926,1.3187390023266643,0.20990242938948947,1,0.0
82,0.03395528852795618,0.24416126179638345,-1.0173961988873155,1,0.0
83,-0.6290830063950075,0.7885947999982448,-0.3562150876658218,1,0.0
84,0.918493979345641,-0.25246519187271194,-0.3907666821537167,1,0.0
85,0.533893288094056,-0.6109632585307951,-1.6955342706839351,1,0.0
86,0.7390605254414638,-0.6263214120697486,-0.584863816774285,1,0.0
87,-0.3679827775926542,-0.7097679468315511,-0.4952140474197279,1,0.0
88,-0.5504258504422235,-0.18851947400696997,-0.7262166239030716,1,0.0
89,-0.4946076463883635,0.36034141683133614,-0.7163841063225361,1,0.0
90,0.11705268179497706,1.2685074209569014,0.4634808200618134,1,0.0
91,0.5334527985996582,0.11445605053989234,-0.3207283981541664,1,0.0
92,0.01702625195752419,-1.4516599976907956,-0.25252378447865986,1,0.0
93,-0.4680314925675022,-0.1571730254309981,-0.7047512399441477,1,0.0
94,0.6118179174097458,-0.05061557743211759,0.11262032484549814,1,0.0
95,-0.026500469138282225,0.21448428881051573,0.10979018835483897,1,0.0
96,-0.37342796703245257,-0.38349534378146505,-0.5210139627607652,1,0.0
97,1.5799071489109249,-1.1427760546823795,0.28267068725689326,1,0.0
98,0.3372012086124773,-0.25437352147067854,-2.110850544822508,1,0.0
99,0.6227846364709193,-0.12551160245257434,0.1475505348474418,1,0.0
100,0.08135539417965333,-0.10760563826731268,-0.6185024419762639,1,0.0
101,0.40737027691329886,1.0622546676370026,1.1041571702194657,1,0.0
102,-1.856644604253404,0.9732444036388653,0.01303317161028321,1,0.0
103,0.7074762825092674,-0.1002817423482137,-0.9744336534457986,1,0.0
104,0.2796585548121302,-0.6084244368743907,-0.9879654094171262,1,0.0
105,-1.1182505546642054,-0.6817218393169834,-0.34961493556882245,1,0.0
106,-0.5269467400024196,-0.7694463093936039,-0.5966066815390973,1,0.0
107,0.8463894952101999,0.21751456095018198,-0.17216642278410435,1,0.0
108,0.4465857072310822,1.3352654571112959,-0.9280646356918102,1,0.0
109,-0.11143462761695254,-0.12078397673763903,-0.5637337735740425,1,0.0
110,-1.0629304720104629,-0.39217015329160204,-0.1738357267415917,1,0.0
111,-0.05573757920522022,-0.24907680798467496,0.27824364710219446,1,0.0
112,0.8875487016706105,-0.7404446263365373,-0.9280466414240014,1,0.0
113,0.3182467382138081,-1.0442704525399724,0.4032209487378467,1,0.0
114,0.8685605972059164,-0.5054003212217988,-0.2767841458195759,1,0.0
115,-0.5755129904304616,-1.174128012563103,-0.11963366333266517,1,0.0
116,0.5183742990809169,-0.20927352029737203,0.8744510111467406,1,0.0
117,-0.8363889877477179,0.9556347830757153,0.052629200286182974,1,0.0
118,0.025894638305045868,0.6750308894592162,0.7115547849181489,1,0.0
119,0.3600271652671109,-0.557583680317887,0.3823115771628827,1,0.0
120,0.9448381453811362,-0.009392085326671046,0.8243878046484283,1,0.0
121,0.6113381846794321,1.0005747753285121,-0.6361908881598249,1,0.0
122,0.37471795459657536,0.27168140033220006,-0.668584051734318,1,0.0
123,-1.0160803584606235,0.9536106450207458,-0.7314579157790575,1,0.0
124,0.5930489313306846,0.5024225201275831,-0.20103920529341143,1,0.0
125,-0.58690210408433,-0.5887982313943493,-1.1761334175099356,1,0.0
126,-0.8770392479081254,0.9160637235699535,-0.059261326980754814,1,0.0
127,1.2769451068536528,0.38945184777846437,-1.2662982590060043,1,0.0
128,0.22982053652582535,0.05714077984029228,-0.49840047943955756,1,0.0
129,-1.1302699171927353,-0.28422874577537477,-1.6043435837454394,1,0.0
130,1.7073470513508227,0.1981499796794628,0.2614248645671695,1,0.0
131,0.6751454569914456,-0.18686651685044223,0.7134152399802961,1,0.0
132,-1.1142970652169992,0.14418954131104006,-0.3322405661267687,1,0.0
133,-1.2818967677558004,0.6630792268758414,-0.01746174104592746,1,0.0
134,-0.3235274446847354,0.4333503172721366,-1.633715917119577,1,0.0
135,-1.1851503320889478,-0.8179834794567884,-0.4656404954402201,1,0.0
136,-0.3742255362465402,0.2941729213297618,-0.6085895518112061,1,0.0
137,0.1884659943682587,0.41091607767598615,-1.4313126707542245,1,0.0
138,1.9601148112210256,0.04989801092403456,-0.26880049802682926,1,0.0
139,-1.36421238044139,0.30643188717449493,-0.29817422742632954,1,0.0
140,0.8638688554116122,1.640540506430406,-0.6444300007155043,1,0.0
141,0.002247424429763031,1.6468717193441376,1.4955845038963762,1,0.0
142,-0.2232045493567363,-0.172381680912448,0.3774279693841824,1,0.0
143,-0.29534985876550596,-0.12345421707589987,-1.1248188144206364,1,0.0
144,-0.8073421861168095,-1.2517922326323312,-0.26281935045479554,1,0.0
145,-0.2908244663476336,0.421702800539503,0.8083416312841195,1,0.0
146,0.1649174494102353,0.9959201588276106,0.7991499493822154,1,0.0
147,0.34125903655993717,0.31006969265424816,0.2837895573511901,1,0.0
148,-0.8592520194961354,-0.5398543095625082,-0.4532756503586645,1,0.0
149,-1.1815502905218669,1.3127293716282848,-1.3432904203550107,1,0.0
150,0.008719957898323687,-0.2534465901128987,0.396672415216945,1,0.0
151,-0.5774074377205447,-0.9073780496817865,0.06522237102443247,1,0.0
152,0.7428083060325719,0.2288376502597583,-0.5787500523358748,1,0.0
153,-1.2699203624036521,0.8236850244989825,-0.7612692486799253,1,0.0
154,0.0428208902045147,0.21201915646986774,0.12303713612752624,1,0.0
155,-0.05466637088169113,0.22361428045126208,0.07965580561413257,1,0.0
156,0.7338585268887791,-0.15942725669130134,-1.1903219121942792,1,0.0
157,-0.8997527978849369,1.3821805661656954,-0.10703875672191765,1,0.0
158,0.2796391745303579,0.3513813680768371,-1.7677509856384632,1,0.0
159,-1.7206768962267291,0.5245271557153975,-0.04693800034555473,1,0.0
160,-0.5666891338200561,0.536839331183387,-1.4133090011480687,1,0.0
161,-0.8886930948639895,-0.056136582018013116,-0.08723587388014467,1,0.0
162,-1.1404387412025403,-0.3322305041666661,-0.39575554104413063,1,0.0
163,-1.7547598483834213,2.0204168118034405,0.9402939776690807,1,0.0
164,1.0224990176579125,0.3845898329853677,0.6245952431098626,1,0.0
165,-0.513204619686674,-0.6014853069595707,-0.270799046519754,1,0.0
166,0.7581679443328896,-0.4413069595772243,0.8725533729306694,1,0.0
167,0.49759659887468916,-0.23862000771830333,-0.6979986924575897,1,0.0
168,-0.7477377179621048,-0.11676519691187122,0.26721833172210385,1,0.0
169,-0.8241854512070691,-0.8581326903207225,-0.17668756767089525,1,0.0
170,-0.46228391969354504,0.5569790078705043,1.2547078580204725,1,0.0
171,0.12706883507529051,0.9165469697169959,-0.25716662719488276,1,0.0
172,0.30575164600307636,0.8840345709300553,-0.2038523252621616,1,0.0
173,0.004830237844704116,0.17307312128908267,0.8121354499704074,1,0.0
