,x0,x1,y,Modes
0,0.0,0.0,1,0.0
1,0.0,0.0,1,0.0
2,0.0,0.0,1,0.0
3,0.0,0.0,1,0.0
4,0.0,0.0,1,0.0
5,0.0,0.0,1,0.0
6,0.0,0.0,1,0.0
7,0.0,0.0,1,0.0
8,0.0,0.0,1,0.0
9,0.0,0.0,1,0.0
10,0.0,0.0,1,0.0
11,0.0,0.0,1,0.0
12,0.0,0.0,1,0.0
13,0.0,0.0,1,0.0
14,0.0,0.0,1,0.0
15,0.0,0.0,1,0.0
16,0.0,0.0,1,0.0
17,0.0,0.0,1,0.0
18,0.0,0.0,1,0.0
19,0.0,0.0,1,0.0
20,0.0,0.0,1,0.0
21,0.0,0.0,1,0.0
22,0.0,0.0,1,0.0
23,0.0,0.0,1,0.0
24,0.0,0.0,1,0.0
25,0.0,0.0,1,0.0
26,0.0,0.0,1,0.0
27,0.0,0.0,1,0.0
28,0.0,0.0,1,0.0
29,0.3255314740071703,0.038305796116237224,1,-1.0
30,1.319615396762233,0.26596762580117805,1,-1.0
31,2.1501694692548843,0.4463702618915367,1,-1.0
32,3.157040652943056,0.6983010021137801,1,-1.0
33,4.149906430479437,0.9873933142442469,1,-1.0
34,5.058123604762891,1.2996245885125297,1,-1.0
35,6.001390038943539,1.573493167224806,1,-1.0
36,6.961566595952051,1.8994558023022934,1,-1.0
37,6.919463843534696,1.7461939408810028,1,1.0
38,6.8965546022367485,2.2939691659640746,1,1.0
39,6.809670648231034,1.8289000973583611,1,1.0
40,7.139101088269021,2.4536882942029887,1,1.0
41,6.740745747402831,2.3623178935904914,1,1.0
42,6.955456326379723,1.6670022753044635,1,1.0
43,7.127277153522787,1.584885337264425,1,1.0
44,7.057705971597584,2.2060417773304715,1,1.0
45,7.014963884454073,1.9279360127840701,1,1.0
46,7.1692112560600165,2.3490870822290786,1,1.0
47,7.057471154421135,2.369409903199724,1,1.0
48,6.648302903886198,1.787867712647822,1,1.0
49,7.15119611013917,1.9278764966715154,1,1.0
50,6.8940444044968565,1.9486103248357398,1,1.0
51,7.337639542789198,2.2308497269833043,1,1.0
52,6.737381224799039,1.7275190856465221,1,1.0
53,7.096066108099783,1.9650077603522837,1,1.0
54,7.128649173912365,2.427375500277485,1,1.0
55,6.94220961258935,1.9156339165448313,1,1.0
56,6.7602135748615435,1.9440783992375985,1,1.0
57,7.08473724488891,2.241861477308009,1,1.0
58,6.930759361855192,1.8115762816301773,1,1.0
59,7.070159976853467,2.391762748273738,1,1.0
60,6.701997420081606,2.2168511624725062,1,1.0
61,7.178150752186209,2.0106950873650216,1,1.0
62,6.851764941108046,2.843345766153766,1,1.0
63,6.748802759934911,1.7086381720448007,1,1.0
64,6.616061928827114,1.7758365106579943,1,1.0
65,6.879643579794493,1.774139585679177,1,1.0
66,6.953940373107044,2.4734068819112407,1,1.0
67,7.177710995255792,2.2641954205760433,1,1.0
68,6.343139091680096,2.7068624374666572,1,1.0
69,6.971593692200402,1.7232308626129806,1,1.0
70,6.5866830750675405,1.653398072616374,1,1.0
71,6.98609606414642,2.5543342063205667,1,1.0
72,6.782982659994826,2.359508764289988,1,1.0
73,7.1495288806738095,2.2662292540620217,1,1.0
74,7.194001490086358,1.9625967086834386,1,1.0
75,6.661507893747275,1.7805852686530246,1,1.0
76,7.2553615224063615,2.3177244647219886,1,1.0
77,6.917675044802294,2.3657382721134,1,1.0
78,6.928867153617244,2.3429549498384543,1,1.0
79,6.64388681907984,2.4725422593874864,1,1.0
80,7.321953380287045,2.067991161925785,1,1.0
81,7.035908823132156,2.162578760902356,1,1.0
82,7.105334658430879,1.54612011295796,1,1.0
83,7.0518655246165185,1.6118839155603308,1,1.0
84,6.864283006120852,1.9733997629962756,1,1.0
85,6.828183573344597,2.225719145971513,1,1.0
86,7.142894853088373,1.8319141107595445,1,1.0
87,6.8269265611996675,2.32848144449183,1,1.0
88,7.235325445095463,1.516870578014186,1,1.0
89,7.1277078008249015,2.256984500584622,1,1.0
90,6.750064297954908,2.2335444706926153,1,1.0
91,6.940872586166046,1.8600591388959555,1,1.0
92,7.247546275019651,2.154915839076386,1,1.0
93,6.285092653923742,1.974049903863516,1,1.0
94,7.266072573730041,2.319031141649328,1,1.0
95,6.880319738542016,2.157387066851362,1,1.0
96,6.729106209040806,1.8847376914797214,1,1.0
97,7.236386572653517,2.254197330248421,1,1.0
98,6.899796388930239,1.3745407364408662,1,1.0
99,6.991129853175137,1.8410478976673046,1,1.0
