,x0,x1,y,Modes
0,0.0,0.0,1,0.0
1,0.0,0.0,1,0.0
2,0.0,0.0,1,0.0
3,0.0,0.0,1,0.0
4,0.0,0.0,1,0.0
5,0.0,0.0,1,0.0
6,0.0,0.0,1,0.0
7,0.0,0.0,1,0.0
8,0.0,0.0,1,0.0
9,0.0,0.0,1,0.0
10,0.0,0.0,1,0.0
11,0.0,0.0,1,0.0
12,0.0,0.0,1,0.0
13,0.0,0.0,1,0.0
14,0.0,0.0,1,0.0
15,0.0,0.0,1,0.0
16,0.0,0.0,1,0.0
17,0.0,0.0,1,0.0
18,0.0,0.0,1,0.0
19,0.0,0.0,1,0.0
20,0.0,0.0,1,0.0
21,0.0,0.0,1,0.0
22,0.0,0.0,1,0.0
23,0.0,0.0,1,0.0
24,0.0,0.0,1,0.0
25,0.0,0.0,1,0.0
26,0.0,0.0,1,0.0
27,0.0,0.0,1,0.0
28,0.0,0.0,1,0.0
29,0.0,0.0,1,0.0
30,0.0,0.0,1,0.0
31,0.0,0.0,1,0.0
32,0.0,0.0,1,0.0
33,0.0,0.0,1,0.0
34,0.0,0.0,1,0.0
35,0.0,0.0,1,0.0
36,0.0,0.0,1,0.0
37,0.0,0.0,1,0.0
38,0.0,0.0,1,0.0
39,0.0,0.0,1,0.0
40,0.0,0.0,1,0.0
41,0.0,0.0,1,0.0
42,0.0,0.0,1,0.0
43,0.0,0.0,1,0.0
44,0.0,0.0,1,0.0
45,0.0,0.0,1,0.0
46,0.0,0.0,1,0.0
47,0.0,0.0,1,0.0
48,0.0,0.0,1,0.0
49,0.5834366672461001,0.15203559947049333,1,-1.0
50,1.4417296284696084,0.33564312969383947,1,-1.0
51,2.2596398859668616,0.5350862199880281,1,-1.0
52,3.053448044137442,0.723450306255198,1,-1.0
53,3.9295457926301056,0.9958836640923399,1,-1.0
54,4.738813589238361,1.2986926269491825,1,-1.0
55,5.550403781234129,1.5192167123982192,1,-1.0
56,6.3870145809153165,1.905330983564616,1,-1.0
57,7.770947970528986,1.6786936065943217,1,1.0
58,7.064665627023413,2.1888684755517795,1,1.0
59,7.258446802630856,2.139347957553592,1,1.0
60,7.121725313997715,1.9495178481490698,1,1.0
61,7.120257415613979,1.8362249795431325,1,1.0
62,7.298783243489174,1.802575179074762,1,1.0
63,7.246535795760875,2.4032333052325763,1,1.0
64,7.173313258757382,2.2583281398279804,1,1.0
65,7.084258002626545,1.979013470354591,1,1.0
66,6.993394895627523,1.9463645133097525,1,1.0
67,6.516598903235126,1.782266957995756,1,1.0
68,7.132542567574309,2.047938962497702,1,1.0
69,7.051173298877818,1.940128257337295,1,1.0
70,6.94179504799705,1.762263180848826,1,1.0
71,6.969941310351205,1.9540994249974568,1,1.0
72,7.51278634063121,2.1503407608166367,1,1.0
73,7.456771442224728,2.209419325969628,1,1.0
74,6.522723660768235,1.8720417746215483,1,1.0
75,6.948618072495915,2.5111305565424624,1,1.0
76,7.3107262717653025,2.3011644298085754,1,1.0
77,6.729354487433161,1.8461810694328071,1,1.0
78,7.172111614798895,2.2270678658895022,1,1.0
79,7.17505634730662,2.0466703573839715,1,1.0
80,7.229046626550837,1.8127880364914482,1,1.0
81,6.897390776658508,2.4765596703976525,1,1.0
82,7.22944275132089,2.3270681394308217,1,1.0
83,6.809914971900764,2.3689845305038797,1,1.0
84,6.35910310886564,1.9959683897357492,1,1.0
85,7.387858050240217,1.9957410643522002,1,1.0
86,7.074853048195855,1.5357305966481722,1,1.0
87,7.095190801457413,1.7929351701301042,1,1.0
88,7.343286963149207,1.26713276850675,1,1.0
89,6.515660583389705,1.9700994749534706,1,1.0
90,7.354664582436467,2.367061047391482,1,1.0
91,7.056750360468357,2.0556615540954084,1,1.0
92,6.906517330827514,2.093974914535157,1,1.0
93,7.382622878664849,2.0260540776952376,1,1.0
94,7.093450742239136,2.2194329134001634,1,1.0
95,7.278678551847558,1.8515480821760715,1,1.0
96,6.840167134072138,2.104557703130168,1,1.0
97,6.926171473294807,2.092464365368455,1,1.0
98,6.646420565104072,2.281568350665272,1,1.0
99,6.264701065940153,1.9425454612992081,1,1.0
100,6.917977774255609,1.9993423948588978,1,1.0
101,6.925422289511667,2.1466750720944057,1,1.0
102,7.174757872728313,1.9003520320881888,1,1.0
103,7.737071869288108,1.7374437379813872,1,1.0
104,7.368969027773119,1.6965116154110529,1,1.0
105,7.2315215685494305,2.0531117727634522,1,1.0
106,7.362053412281014,2.0637400938868655,1,1.0
