,x0,x1,y,Modes
0,0.15012495118159275,0.19651793191431166,1,0.0
1,-0.10658938043370361,-0.16370077615736678,1,0.0
2,0.1478035946995121,0.11528690446624351,1,0.0
3,0.19922941748137057,-0.1969621637822594,1,0.0
4,-0.028454075555261082,-0.15780681240306485,1,0.0
5,-0.17433578380091258,0.19463375742858452,1,0.0
6,0.18233502408790775,-0.015263094527347698,1,0.0
7,0.16767678165350752,-0.1555668414292719,1,0.0
8,0.04162834408214797,-0.09281716327174117,1,0.0
9,-0.09206649079041336,0.08120672840062565,1,0.0
10,0.1961093039019725,0.015934926267165167,1,0.0
11,-0.033776271463462404,0.11655397857734573,1,0.0
12,0.15677720050988947,-0.024356582362899143,1,0.0
13,0.08328088390027799,-0.1746350492481936,1,0.0
14,0.07542416808479663,0.06610160052553316,1,0.0
15,0.07744011001709772,-0.13393555557420556,1,0.0
16,-0.15857362037834555,0.1750409648636364,1,0.0
17,0.04863904928455026,-0.036041410260684165,1,0.0
18,-0.1694527241004231,0.11016519898318167,1,0.0
19,-0.13107485372593142,0.19228904885585069,1,0.0
20,0.10082659540337369,-0.08728665571680172,1,0.0
21,0.1879543920021634,-0.17773393170675728,1,0.0
22,-0.08826363928476058,0.08330505198440252,1,0.0
23,-0.06622056794749095,-0.16327985517248084,1,0.0
24,0.09653650097920302,-0.1414415063026886,1,0.0
25,-0.08278567059654751,-0.09627574074374903,1,0.0
26,0.1520265752951,-0.025824804054446288,1,0.0
27,-0.17246550109525352,0.03918829675847918,1,0.0
28,0.1729440954375354,0.040070785980539786,1,-1.0
29,0.2308733797927503,0.2566946652374764,1,-1.0
30,0.43821400639628266,0.534552582687824,1,-1.0
31,0.5998654950684137,0.7850480307399805,1,-1.0
32,0.7213718536223261,1.0166585195298712,1,-1.0
33,0.8307720957095206,1.3888685396071603,1,-1.0
34,1.0604476330723471,1.6601143640793545,1,-1.0
35,1.0927189725957855,1.9757866252392027,1,-1.0
36,1.2089175447502787,2.310285888816261,1,-1.0
37,1.3197258216360703,2.6928693948865803,1,-1.0
38,1.507777424109474,3.0530691364349676,1,-1.0
39,1.6511277594293858,3.503963843675618,1,-1.0
40,1.8048224455196271,3.796304974196722,1,-1.0
41,1.951384035463101,4.249847640842603,1,-1.0
42,2.092742131585382,4.700842057233684,1,-1.0
43,2.2133220581125097,5.21635061136267,1,-1.0
44,1.713428825090085,5.5214680410745824,1,1.0
45,1.7188242109847724,4.561238334274627,1,1.0
46,2.3143108600822004,4.728773208542662,1,1.0
47,1.2883450630350248,5.126269153449185,1,1.0
48,1.3037644796559404,5.506491965529415,1,1.0
49,1.3765371876675179,5.039977257999991,1,1.0
50,1.6235141453970179,4.87538770068215,1,1.0
51,1.6949635609492129,4.6950522522814335,1,1.0
52,2.4831536364107207,5.050775365627926,1,1.0
53,1.9547047363196504,4.8720240027469375,1,1.0
54,1.984264732426278,5.015129405120664,1,1.0
55,2.4500884693038074,5.489542983882158,1,1.0
56,1.7679961004941611,4.9472187054196874,1,1.0
57,2.384767344374804,5.148648094957493,1,1.0
58,2.020102739936854,4.66629238293695,1,1.0
59,2.3130073519406475,4.746722278257014,1,1.0
60,2.0015617818077254,4.875252690112261,1,1.0
61,1.6994058026862642,5.067342215301346,1,1.0
62,1.9569938917367908,5.453202278645284,1,1.0
63,1.1458882549405591,4.8098599453676245,1,1.0
64,2.024214951519579,5.141363864021237,1,1.0
65,2.2103239886462065,4.714079379317063,1,1.0
66,2.0317079567577045,4.282521382810757,1,1.0
67,1.8336751176493589,5.248318674489577,1,1.0
68,2.0916046962119244,4.585926676148334,1,1.0
69,1.558351685410235,4.751857547943753,1,1.0
70,1.609507872452267,4.613825563505281,1,1.0
71,2.090892291642973,5.049296399494256,1,1.0
72,2.391366267206044,4.965757280047883,1,1.0
73,1.6932631153510687,5.413319971669587,1,1.0
74,1.4183715673764348,5.08486376664007,1,1.0
75,1.5410595809665895,4.632430485137354,1,1.0
76,2.338443310619546,4.662782854265763,1,1.0
77,2.4002721227112853,5.313695548807899,1,1.0
78,2.2563785582118214,5.0870557445280085,1,1.0
79,1.7386330395206067,4.721578323513008,1,1.0
80,2.0820551460009296,5.507138206743668,1,1.0
81,2.659576723399518,5.078812450921978,1,1.0
82,2.007125590166966,5.197690985256069,1,1.0
83,1.154488339318425,4.815652474552969,1,1.0
84,1.5985331607989401,5.264680585679625,1,1.0
85,1.7486451350618517,5.419901765298228,1,1.0
86,2.2571186317273964,5.124595968688945,1,1.0
87,1.9812628409029571,5.058433733969095,1,1.0
88,1.7121165077086014,5.03027630689042,1,1.0
89,1.1868081567781457,4.969165640295628,1,1.0
90,2.3230516977104068,4.822741331233735,1,1.0
91,1.647781749388036,4.8759362543807105,1,1.0
92,2.239552308341321,5.279270522437281,1,1.0
93,1.8806478278936414,4.757780187208459,1,1.0
94,1.459524550513772,4.7546058505197095,1,1.0
95,2.328029535283348,4.944967543623136,1,1.0
96,2.0673125972227124,5.433374343755253,1,1.0
97,1.761721294307708,4.576997651051335,1,1.0
98,2.7920510096126936,3.3438738467896534,1,-1.0
99,3.806782357844725,1.2515798497259818,1,-1.0
100,4.301885100132852,0.1979187616110209,1,-1.0
101,4.514687300596223,-0.2687330136833383,1,-1.0
102,4.57058761220706,-0.5486720070157028,1,-1.0
103,4.678699061114671,-0.6593711455950404,1,-1.0
104,4.726265024943112,-0.76117901453234,1,-1.0
105,4.6489878566049825,-0.7146228378983022,1,-1.0
106,4.680777713436509,-0.7339212576810162,1,-1.0
107,4.659391819716665,-0.781312129727827,1,-1.0
108,4.676655539385462,-0.7088591237384899,1,-1.0
109,4.707318449193373,-0.7753683869828266,1,-1.0
110,4.748887607379033,-0.8142826618633204,1,-1.0
111,4.72042730746037,-0.8312051253437899,1,-1.0
112,4.650660580318591,-0.8165213505012401,1,-1.0
113,4.724302189176983,-0.7790175553050276,1,-1.0
114,4.05062518806042,-1.1864679586059115,1,2.0
115,4.563238561871925,-1.1045362825234732,1,2.0
116,3.8937316357534693,-1.04410450199744,1,2.0
117,4.05126023599956,-0.9069394202844849,1,2.0
118,3.880513421509633,-0.9533466077664903,1,2.0
119,4.1999893414649465,-1.7139364055155757,1,-1.0
120,2.0579071804910596,-1.622018322842392,1,-1.0
121,0.9662740541384209,-1.5069978676867466,1,-1.0
122,0.4154015166222127,-1.326779912356923,1,-1.0
123,0.16940015173467796,-1.2655467664598143,1,-1.0
124,0.1128127846183373,-1.1628997771487304,1,-1.0
125,0.021187802097804145,-0.9465173711997245,1,-1.0
126,-0.03242739037688072,-0.9178081375003823,1,-1.0
127,-0.025081601122667895,-0.7507264089023792,1,-1.0
128,-0.016820229573350897,-0.6306506442977166,1,-1.0
129,-0.03782564725220801,-0.5444402526176787,1,-1.0
130,-0.05954380969908736,-0.47840528969083457,1,-1.0
131,-0.04878108082901002,-0.3327348118586369,1,-1.0
132,0.0018412374749921245,-0.20936361340860857,1,-1.0
133,-0.07197166284563064,-0.08065952442533719,1,-1.0
134,-0.02186687346406955,-0.015416504055214886,1,-1.0
135,0.11499841536941496,-0.1649174274605439,1,0.0
136,0.03938840967313961,0.13109253074648686,1,0.0
137,-0.11583800535257027,-0.14261121720035883,1,0.0
138,0.18910954754079506,0.07770849909609223,1,0.0
139,-0.08828520306898535,-0.04241021492757374,1,0.0
140,0.1882578010897779,0.07020282489518259,1,0.0
141,0.14503024088546573,0.0045208201287608996,1,0.0
142,-0.031084929357823643,0.06580447153324853,1,0.0
143,0.041936825933366034,-0.19452490998923225,1,0.0
144,0.03226515410098027,0.12417427527461483,1,0.0
145,0.19088565909615507,-0.12087912712598424,1,0.0
146,-0.08218090678769602,-0.172974496528277,1,0.0
147,-0.1747848594555908,0.07665391348844458,1,0.0
148,0.05379425463045856,0.12046071102247008,1,0.0
149,0.03776967189232283,-0.17402965894889016,1,0.0
150,-0.16230925943455132,0.035042918885726415,1,0.0
151,0.01304652110313742,0.14637029338491198,1,0.0
152,-0.09584881577613248,0.13764798275991108,1,-1.0
153,0.07532525479286074,0.31537279409334157,1,-1.0
154,0.195431540295422,0.5281595365717277,1,-1.0
155,0.31325231783298546,0.7373373254071532,1,-1.0
156,0.42657369505928255,0.9576914889406944,1,-1.0
157,0.4905389121009112,1.2540403872992099,1,-1.0
158,0.6128719155257037,1.5015786557453856,1,-1.0
159,0.6952284553457605,1.7568418971505577,1,-1.0
160,0.8748942054425572,2.0754478941022323,1,-1.0
161,0.9742972753099695,2.294836969482945,1,-1.0
162,1.1699374487773442,2.6687768408806996,1,-1.0
163,1.2794951553722707,2.9308411342015894,1,-1.0
164,1.3700067192329846,3.278719740431607,1,-1.0
165,1.5442042588146827,3.613709698515238,1,-1.0
166,1.6545180923385383,4.048170793242102,1,-1.0
167,1.751064109587119,4.419156724375796,1,-1.0
168,1.9624664575270956,4.632515020399498,1,1.0
169,1.56881488409543,4.746197434065896,1,1.0
170,1.8745542774722246,5.150559269114946,1,1.0
171,1.9468335749543422,5.037705104206434,1,1.0
172,1.9369341673287337,5.293394259956386,1,1.0
173,1.9533363295653836,4.508736485727658,1,1.0
174,2.4032683843592997,4.385147166848267,1,-1.0
175,3.2145526445350447,1.6826436628063919,1,-1.0
176,3.6771540247203442,0.36379353793426256,1,-1.0
177,3.8307089044944145,-0.21066045905974648,1,-1.0
178,3.9109466347442807,-0.5787553217976271,1,-1.0
179,3.9559679405398525,-0.7362165539049647,1,-1.0
180,3.9708768874706633,-0.8127342814863858,1,-1.0
181,4.035739947716741,-0.8313772373872441,1,-1.0
182,4.023676344743616,-0.8108424601129917,1,-1.0
183,4.004934576416558,-0.8041593924987156,1,-1.0
184,4.036910345901759,-0.9090148469326792,1,-1.0
185,4.08700199461093,-0.8261700468469678,1,-1.0
186,4.018789744521995,-0.8559553502648072,1,-1.0
187,3.9951159632604987,-0.8559642432191197,1,-1.0
188,4.027753404791839,-0.7892393482098572,1,-1.0
189,4.024418067052463,-0.8470584770285102,1,-1.0
190,4.111895638260715,-1.3217275053050586,1,2.0
191,3.43774703605533,-1.6662763158273806,1,2.0
192,4.204571673667899,-0.4893925398064435,1,2.0
193,4.321561308539724,-0.7820019659514024,1,2.0
194,3.9909923367653186,-1.2439444104793416,1,2.0
195,4.044071179072321,-0.9378636883005796,1,2.0
196,3.6092659270547314,-0.7253757372660116,1,2.0
197,3.3652113050212074,-0.948007289621586,1,2.0
198,3.5119632372514693,-0.8407831000372228,1,2.0
199,3.431744136749314,-1.0595807266718196,1,2.0
200,3.4568838895800122,-1.137931765255938,1,2.0
201,3.9415713429751835,-1.098388935710089,1,2.0
202,3.575300404814369,-0.6901757749189715,1,2.0
203,4.084075697140648,-1.34026951107465,1,2.0
204,4.190217326235232,-0.718239135365558,1,2.0
205,4.055176013254697,-0.8089120574522052,1,2.0
206,4.1887816160541265,-1.1009520317633779,1,2.0
207,4.213109259327968,-0.8387102780320541,1,2.0
208,3.6140220957640854,-1.3243005179769902,1,2.0
209,4.157870527758064,-0.8567642687960011,1,2.0
210,4.216691170465934,-1.0934056535084329,1,2.0
211,4.349471644082539,-1.5151669261116227,1,2.0
212,3.826494020822608,-0.6003378375492716,1,2.0
213,3.659326248438814,-0.8525825407769458,1,2.0
214,3.880621360955611,-0.33692334161546134,1,2.0
215,4.1062748265517985,-0.8880644970908105,1,2.0
216,4.4200407311780765,-0.5847458253066566,1,2.0
217,3.6999233523306403,-1.162661145047218,1,2.0
218,4.171225350543001,-0.8810062979424779,1,2.0
219,3.802459926760377,-1.18254291936365,1,2.0
220,4.231969184410143,-1.2640696999787213,1,2.0
221,3.464160490479225,-0.8895731294874216,1,2.0
222,4.133850760858732,-1.4063948683956369,1,2.0
223,4.013961743455166,-0.5786395350190621,1,2.0
224,3.712854115953994,-1.603459353466182,1,2.0
225,4.386974118217752,-1.1074158503395775,1,2.0
226,3.5148568474641717,-1.1131670309084347,1,2.0
227,4.1441414333621855,-1.0021458679787134,1,2.0
228,4.415252750098171,-0.5195542590522793,1,2.0
229,4.166294815552458,-1.0383707123497532,1,2.0
230,4.229556094677142,-0.8533446163668184,1,-1.0
231,2.043880107074711,-0.8249787758279926,1,-1.0
232,1.0506961697852062,-0.8040930811741882,1,-1.0
233,0.5414847690663569,-0.7311683499124241,1,-1.0
234,0.3185172605307331,-0.6014659715241429,1,-1.0
235,0.2378807567345313,-0.6131827734398236,1,-1.0
236,0.1120717385970843,-0.5254259771356117,1,-1.0
237,0.09586399145863889,-0.46775541251151104,1,-1.0
238,0.09702389470799147,-0.3876211507972114,1,-1.0
239,0.1157741352847049,-0.34354879192505133,1,-1.0
240,0.12403937120725277,-0.2657723408768657,1,-1.0
241,0.09426690682883104,-0.23426110024289618,1,-1.0
242,0.09998076950527798,-0.17386179625792647,1,-1.0
243,0.1598604567203025,-0.07901554036562619,1,-1.0
244,0.08010390307471592,-0.041838715484639744,1,-1.0
245,0.0871105650553697,0.06466778041496449,1,-1.0
246,-0.09285511366643573,-0.08491090283597691,1,0.0
247,0.18724941699932834,-0.055912980679215796,1,0.0
248,-0.14303460062039053,0.06256831151449488,1,0.0
249,-0.15431902735618502,-0.16955477703477795,1,0.0
250,0.03073067971654303,0.08981342297520734,1,0.0
251,0.19578112939676678,-0.16299584134274459,1,0.0
252,0.18518618230695377,-0.15861240905838603,1,0.0
253,-0.19349704580314575,-0.07322746706187355,1,0.0
254,0.13891918351179477,-0.022257055392192804,1,0.0
255,-0.17718812512112822,0.04625282364489988,1,0.0
256,-0.1792459570436382,-0.1905902640649443,1,0.0
257,-0.1536889392286086,0.16634272167125513,1,0.0
258,0.08402462837881719,0.07475905881500583,1,0.0
259,-0.06853455352757001,-0.023697255102110987,1,0.0
260,-3.189236862512052,0.7309245450534441,-2,0.0
261,0.1421047022644854,0.17226715127785663,1,0.0
262,-0.10568090368488359,-0.1540051836318853,1,0.0
263,0.10655424442369377,0.10518307507162766,1,0.0
264,-0.10160239483700471,0.0895532374295035,1,0.0
265,0.18638289114986994,-0.03268370556994199,1,0.0
266,-0.19723902636965993,-0.16969072503853155,1,0.0
267,0.01765127060428201,0.13766091671355402,1,0.0
268,0.07082614987392988,0.054401847865367337,1,0.0
269,0.10398263637186517,0.0875625871085744,1,0.0
270,0.10488623906822814,-0.1429630992205525,1,0.0
271,-0.04542584410513473,0.015555835777885635,1,0.0
272,-0.0837340800139129,0.16789409198233746,1,0.0
273,0.0002294188765057381,0.15282319564896513,1,0.0
274,-0.13651694769149528,0.11197745317807678,1,0.0
275,0.11464211354807041,0.1591896540821251,1,0.0
276,-0.029563521343497767,0.11927106094944856,1,0.0
277,-0.04115248988569037,-0.01667149681980451,1,0.0
278,-0.09569652229899864,-0.00749807241515521,1,0.0
279,0.038543974522347174,-0.021719665755652706,1,0.0
280,-0.07715595809874883,0.1738388867853517,1,0.0
281,-0.1817330406487143,0.1943590966901791,1,0.0
282,-0.18366650221104686,0.004265121679384171,1,0.0
283,-0.06657086112865315,0.12678902168998513,1,0.0
284,0.11815357785787706,0.0271697769641408,1,0.0
285,-0.046297183884684484,0.1372421177562752,1,0.0
286,-0.12215157948187057,0.07840180931583729,1,0.0
287,0.08484088776554571,0.16883720361814242,1,0.0
288,0.18135219717158413,-0.004078337112983721,1,0.0
289,-0.03476618273569815,0.005043080301955438,1,0.0
290,-0.14565608280613912,-0.07512144321780326,1,0.0
291,-0.011053331213665751,0.005267287000517928,1,0.0
292,-0.00607994875575818,0.16553374380270935,1,0.0
293,0.06566623707343111,-0.09341037476868991,1,0.0
294,0.1320733966489563,-0.12249822408666851,1,0.0
295,-0.15819393822994338,0.020835198060190463,1,0.0
296,-0.14746075092287697,0.18687952561010523,1,0.0
297,0.06355523455418643,0.027199012860885607,1,0.0
298,0.0878134817372811,0.06798448056486145,1,0.0
299,-0.18818390190410234,0.11015166465782172,1,0.0
300,-0.015239572815299945,-0.0634197570223233,1,0.0
301,-0.10090233404754351,0.015607808927612515,1,0.0
302,0.045234678150016416,0.07799662661105827,1,0.0
303,-0.0895637974937996,-0.07851372093064253,1,0.0
304,-0.0814497397201027,0.021092270917192707,1,0.0
305,0.17685651248852036,0.17437056497143988,1,0.0
306,0.16570913371072282,0.1672575777332912,1,0.0
307,-0.029150088396573764,0.05341245063975183,1,-1.0
308,0.12285511458582209,-0.009779167345089376,1,-1.0
309,0.32397352563039555,-0.024304124016422866,1,-1.0
310,0.52993104606578,-0.1163915113522752,1,-1.0
311,0.7109525211186027,-0.1252782209703045,1,-1.0
312,0.9174033118177709,-0.19262868570738137,1,-1.0
313,1.1786037456246024,-0.2853842213344675,1,-1.0
314,1.4315226287417475,-0.3063425038695087,1,-1.0
315,1.7228177541404472,-0.41861171703431976,1,-1.0
316,1.9484855101792642,-0.42509895645870693,1,-1.0
317,2.2597453190022385,-0.5003291104006982,1,-1.0
318,2.525342527582103,-0.490582997030256,1,-1.0
319,2.8090713826608265,-0.5400463853699344,1,-1.0
320,3.133154621357459,-0.6239016785336428,1,-1.0
321,3.487800735157583,-0.7452524574598777,1,-1.0
322,3.877299802117138,-0.7459585033957934,1,-1.0
323,4.383146854628489,-1.070013011957347,1,2.0
324,3.8885228500217797,-1.3690236553660478,1,2.0
325,3.8951396610258513,-0.6592417442572708,1,2.0
326,4.2858234409653075,-1.4070158019671504,1,2.0
327,3.779264204092854,-0.8749232929338451,1,2.0
328,4.4705848138342805,-0.925455779569727,1,2.0
329,3.8135064430627885,-1.2180010085239286,1,2.0
330,4.038532981487949,-0.7822005482250287,1,2.0
331,2.840002234256618,1.9982383661117946,1,-1.0
332,2.0671442808960343,3.923010585242702,1,-1.0
333,1.7290948146863443,4.8195841893544955,1,-1.0
334,1.5986577085873015,5.306632251747459,1,-1.0
335,1.4326449800474188,5.536752303154688,1,-1.0
336,1.3841257611148898,5.618772664724582,1,-1.0
337,1.4309499091244562,5.619905453749298,1,-1.0
338,1.3905969681523138,5.721210964754535,1,-1.0
339,1.3788541783586614,5.682157823723617,1,-1.0
340,1.3559413262838593,5.701327992816994,1,-1.0
341,1.3376431733991663,5.722760132763441,1,-1.0
342,1.4165265414349244,5.71084867042659,1,-1.0
343,1.3820245150978308,5.705412290964879,1,-1.0
344,1.3386307112133482,5.71853393561554,1,-1.0
345,1.3308920363362111,5.675671703038969,1,-1.0
346,1.3672481719956588,5.697742105749861,1,-1.0
347,2.341797486609794,5.423228891735291,1,1.0
348,1.9590531655766115,4.430094100296747,1,1.0
349,1.7012480022005496,4.904209189256942,1,1.0
350,1.5555096181719406,5.159210192387463,1,1.0
351,2.033259260312031,4.820269917635277,1,1.0
352,2.047557690648372,5.388124569913441,1,1.0
353,1.9689621091920242,2.57577941122619,1,-1.0
354,1.8277936268701436,1.265022587842161,1,-1.0
355,1.7036684617591007,0.6265501897065988,1,-1.0
356,1.5930868546901877,0.3827161004326835,1,-1.0
357,1.4852067369137796,0.24607196561844996,1,-1.0
